ID,착과량(int)
TEST_0178,151.71998345214107
TEST_0179,348.2503107035493
TEST_0180,260.2553125539768
TEST_0181,350.2028565649757
TEST_0182,450.18885225180145
TEST_0183,248.82309557951103
TEST_0184,753.8657117712387
TEST_0185,545.6715534833014
TEST_0186,344.0790570517382
TEST_0187,650.034455255969
TEST_0188,647.96811812466
TEST_0189,247.3533693888389
TEST_0190,649.0805651122566
TEST_0191,151.06881469393977
TEST_0192,352.2337374421738
TEST_0193,648.3967833046626
TEST_0194,648.9534141299114
TEST_0195,753.9169386810973
TEST_0196,250.20063438129426
TEST_0197,92.82252982821369
TEST_0198,247.696059044511
TEST_0199,27.267863523765914
TEST_0200,151.9573924119381
TEST_0201,348.11074469831397
TEST_0202,247.76249572197648
TEST_0203,152.0963175720899
TEST_0204,448.9595187618561
TEST_0205,347.94426292925834
TEST_0206,49.26662269420651
TEST_0207,298.9318915345928
TEST_0208,266.07911344161465
TEST_0209,462.74002126116073
TEST_0210,460.4511435593772
TEST_0211,169.1171472547084
TEST_0212,241.10543124580656
TEST_0213,553.473796012548
TEST_0214,348.16196775146864
TEST_0215,28.51767336960873
TEST_0216,752.1710946791433
TEST_0217,152.38924041715703
TEST_0218,448.8863845675854
TEST_0219,448.6115094170496
TEST_0220,151.39959751472477
TEST_0221,349.4674737073058
TEST_0222,555.7327835683786
TEST_0223,248.66305444817345
TEST_0224,549.2770187291276
TEST_0225,449.12311515779714
TEST_0226,544.1901117755071
TEST_0227,51.57223333189871
TEST_0228,648.324334977436
TEST_0229,365.0770523624675
TEST_0230,448.74955144036346
TEST_0231,648.4722256467439
TEST_0232,448.8061698810718
TEST_0233,152.23422967058642
TEST_0234,414.38532673684864
TEST_0235,448.61306063210327
TEST_0236,449.5712024453356
TEST_0237,348.1587260772362
TEST_0238,148.401651518739
TEST_0239,647.7757242214691
TEST_0240,620.1782437402903
TEST_0241,348.04481318835144
TEST_0242,269.4480056205299
TEST_0243,141.0178074184068
TEST_0244,649.0283983233841
TEST_0245,303.08350520114095
TEST_0246,348.20269498264423
TEST_0247,448.742314119634
TEST_0248,636.0472854986691
TEST_0249,662.9424793901171
TEST_0250,248.5607244159631
TEST_0251,35.55443285780348
TEST_0252,648.8712666830943
TEST_0253,346.8926310357041
TEST_0254,150.9727789299921
TEST_0255,349.74507134152833
TEST_0256,256.0422736821306
TEST_0257,260.94722862800626
TEST_0258,250.06507278882282
TEST_0259,32.07314275218568
TEST_0260,545.765294335531
TEST_0261,152.23050503434166
TEST_0262,349.5635225852725
TEST_0263,347.93065090303816
TEST_0264,35.57876882948716
TEST_0265,230.52480095787774
TEST_0266,404.1276404395987
TEST_0267,624.7858338262675
TEST_0268,556.6737553579362
TEST_0269,551.0087898431552
TEST_0270,348.05985456992016
TEST_0271,349.7735585810656
TEST_0272,448.7500599888748
TEST_0273,755.1227678920839
TEST_0274,44.991113529354685
TEST_0275,35.54632772495753
TEST_0276,348.7395241150627
TEST_0277,54.663382979909166
TEST_0278,249.23429843213847
TEST_0279,36.22169064379027
TEST_0280,566.7583155797763
TEST_0281,253.22423494819017
TEST_0282,32.709062044692956
TEST_0283,152.16104645899887
TEST_0284,672.3214508982055
TEST_0285,652.0662300649016
TEST_0286,29.132491598119802
TEST_0287,655.7453295578117
TEST_0288,553.8196278673043
TEST_0289,349.39474359020267
TEST_0290,553.1633769069656
TEST_0291,249.2215462291318
TEST_0292,698.682117053544
TEST_0293,632.5456825445119
TEST_0294,447.7562886490368
TEST_0295,453.302804101748
TEST_0296,648.898259081752
TEST_0297,243.09130252935222
TEST_0298,188.84164760144316
TEST_0299,249.0727736838873
TEST_0300,247.61492882704647
TEST_0301,754.501821842743
TEST_0302,152.48787090687046
TEST_0303,448.7072746106854
TEST_0304,508.55944448602315
TEST_0305,448.87678615240463
TEST_0306,132.73212295012522
TEST_0307,553.4005623382086
TEST_0308,753.0821652078755
TEST_0309,261.22883414932113
TEST_0310,37.221706987684584
TEST_0311,630.0042544154754
TEST_0312,449.20559088607047
TEST_0313,348.1317584733512
TEST_0314,650.8346051752231
TEST_0315,338.9345949921636
TEST_0316,434.71886719530994
TEST_0317,124.4402481420145
TEST_0318,448.5874619837894
TEST_0319,651.1150623036216
TEST_0320,249.12532613383004
TEST_0321,349.666735628125
TEST_0322,553.5006437818729
TEST_0323,249.57653637168875
TEST_0324,346.7692678059341
TEST_0325,589.4548336029828
TEST_0326,39.707001252078626
TEST_0327,643.7065748520079
TEST_0328,648.869874917477
TEST_0329,343.6879105343451
TEST_0330,705.9018614109751
TEST_0331,58.089446061510216
TEST_0332,246.78661750071802
TEST_0333,348.1567251550243
TEST_0334,247.3993674053124
TEST_0335,149.12445126088826
TEST_0336,27.728755889393206
TEST_0337,449.9375833335328
TEST_0338,249.6970604834094
TEST_0339,248.6564632769304
TEST_0340,752.8778742208794
TEST_0341,236.98847108161755
TEST_0342,46.28236120041194
TEST_0343,249.04115712454558
TEST_0344,542.3623165642562
TEST_0345,448.5475877536625
TEST_0346,151.1288007956129
TEST_0347,268.3532695494243
TEST_0348,51.44785586704837
TEST_0349,648.3023885241336
TEST_0350,649.5616837022354
TEST_0351,471.9913952475208
TEST_0352,449.330270036994
TEST_0353,357.70490143440156
TEST_0354,39.51804162685349
TEST_0355,184.28097585953162
TEST_0356,372.3309492129784
TEST_0357,563.2088277650532
TEST_0358,176.79608525491483
TEST_0359,448.8866941182138
TEST_0360,201.8159372763111
TEST_0361,169.1422204989062
TEST_0362,411.01830353981165
TEST_0363,211.51764069307924
TEST_0364,267.89024746923525
TEST_0365,648.7879136755912
TEST_0366,247.03436053878914
TEST_0367,649.0043499443666
TEST_0368,249.36543029474808
TEST_0369,152.16441357648148
TEST_0370,360.7497000949146
TEST_0371,248.5101941644685
TEST_0372,142.19367486055052
TEST_0373,553.6010548222644
TEST_0374,79.99367311757385
TEST_0375,648.992328165203
TEST_0376,152.0236239465792
TEST_0377,355.3810566903505
TEST_0378,348.0195684434422
TEST_0379,531.4317330365852
TEST_0380,451.0968808286116
TEST_0381,648.9045029813872
TEST_0382,556.0991251152606
TEST_0383,364.26967663342026
TEST_0384,347.467263199142
TEST_0385,118.01545057999469
TEST_0386,538.2135759866911
TEST_0387,723.0088772563288
TEST_0388,649.5711387778574
TEST_0389,151.69577427660275
TEST_0390,27.68315588939321
TEST_0391,345.6209791226502
TEST_0392,743.7973652815724
TEST_0393,189.02125523755475
TEST_0394,150.8446199397462
TEST_0395,348.056378583862
TEST_0396,348.13634481959707
TEST_0397,155.53553830837583
TEST_0398,150.67303439121852
TEST_0399,448.72102704220475
TEST_0400,753.4808108339972
TEST_0401,342.5779984428571
TEST_0402,448.5457562106435
TEST_0403,553.3735121650049
TEST_0404,449.07535481928323
TEST_0405,151.49959576642982
TEST_0406,247.81778815432727
TEST_0407,148.05203214066609
TEST_0408,691.7376619509782
TEST_0409,553.3393866463421
TEST_0410,350.54818323443646
TEST_0411,300.1094836910643
TEST_0412,649.598578404897
TEST_0413,448.9360867642996
TEST_0414,350.144562480344
TEST_0415,89.21725529147258
TEST_0416,346.4104623074469
TEST_0417,249.13235519551898
TEST_0418,560.5993434580383
TEST_0419,467.34547297806694
TEST_0420,252.4475976141905
TEST_0421,545.8696317364287
TEST_0422,754.5019011504792
TEST_0423,122.59800252016846
TEST_0424,348.26534210528035
TEST_0425,181.46027128320347
TEST_0426,348.0401331066663
TEST_0427,648.2072740567891
TEST_0428,754.9303307835002
TEST_0429,152.33062614805064
TEST_0430,348.1479387311501
TEST_0431,448.94336412353675
TEST_0432,752.9253448334061
TEST_0433,358.1769686982748
TEST_0434,449.34256672257396
TEST_0435,349.39152975030686
TEST_0436,646.1547233055143
TEST_0437,440.6970217168491
TEST_0438,34.49305252420335
TEST_0439,248.93477947683988
TEST_0440,246.50947900847783
TEST_0441,347.77700961445714
TEST_0442,451.81210285447764
TEST_0443,39.154726505249
TEST_0444,304.0852360697212
TEST_0445,143.02911964124507
TEST_0446,299.0275936921044
TEST_0447,27.90401102501273
TEST_0448,755.2168983722038
TEST_0449,452.2030009947467
TEST_0450,348.1322998883898
TEST_0451,386.53155832051635
TEST_0452,268.714391803936
TEST_0453,27.518024785371395
TEST_0454,148.95392583467753
TEST_0455,365.0787161428983
TEST_0456,248.2568755640513
TEST_0457,653.2482261144773
TEST_0458,753.5356031823144
TEST_0459,356.54184950083936
TEST_0460,127.37446564711419
TEST_0461,441.28317486203235
TEST_0462,32.35019712086688
TEST_0463,443.78059393327436
TEST_0464,648.324334977436
TEST_0465,60.10488432062193
TEST_0466,646.9343986501931
TEST_0467,648.7049766601275
TEST_0468,449.28794282136505
TEST_0469,648.950952922805
TEST_0470,164.28600048885028
TEST_0471,354.4676363385845
TEST_0472,248.6097681730157
TEST_0473,239.49415980863802
TEST_0474,35.25153452355664
TEST_0475,451.4501290865183
TEST_0476,448.97609103967346
TEST_0477,36.83305521764055
TEST_0478,129.07374138868323
TEST_0479,448.6686221907519
TEST_0480,151.75579448790953
TEST_0481,152.20766479078156
TEST_0482,553.4181160040952
TEST_0483,502.8854262846602
TEST_0484,755.6489006763676
TEST_0485,354.8753389510889
TEST_0486,151.42449302556068
TEST_0487,735.4826817613483
TEST_0488,347.49295220683746
TEST_0489,249.79742856375566
TEST_0490,248.64303530340786
TEST_0491,348.7972047464292
TEST_0492,246.58020720136835
TEST_0493,153.29236915386238
TEST_0494,249.6030642753644
TEST_0495,644.3093502151243
TEST_0496,57.89606529900955
TEST_0497,624.624301272898
TEST_0498,621.288596780996
TEST_0499,121.78932179224535
TEST_0500,463.37269877772667
TEST_0501,648.8203308686391
TEST_0502,204.5614209399557
TEST_0503,649.80921286001
TEST_0504,546.4463274703218
TEST_0505,248.93477947683988
TEST_0506,45.31758291638601
TEST_0507,577.8384752467825
TEST_0508,349.8203361524796
TEST_0509,247.4556913866906
TEST_0510,348.26941882432044
TEST_0511,46.01842784347953
TEST_0512,348.4479823054858
TEST_0513,550.1104675672515
TEST_0514,250.81250415987108
TEST_0515,358.27979166263486
TEST_0516,352.98897578610956
TEST_0517,644.6222500413759
TEST_0518,49.38869281589715
TEST_0519,42.34117331999784
TEST_0520,531.866423321615
TEST_0521,523.3911795520361
TEST_0522,754.2301593777823
TEST_0523,448.41678518352876
TEST_0524,753.8907192207065
TEST_0525,546.7275080110711
TEST_0526,649.3951985180363
TEST_0527,531.3394005040186
TEST_0528,468.98678924287367
TEST_0529,176.4525962016901
TEST_0530,200.60914451537346
TEST_0531,649.5711387778574
TEST_0532,554.0507835754249
TEST_0533,33.4871523286106
TEST_0534,27.64232687583356
TEST_0535,758.1009169261246
TEST_0536,662.2034780261149
TEST_0537,647.4534465061228
TEST_0538,256.0741360382728
TEST_0539,553.3422710851007
TEST_0540,624.4756209997986
TEST_0541,721.8588029634558
TEST_0542,547.2109105309963
TEST_0543,553.5104776391287
TEST_0544,550.1901138876979
TEST_0545,755.3608384049717
TEST_0546,349.6806061773973
TEST_0547,536.3167068099646
TEST_0548,600.4305459898876
TEST_0549,150.5987652862466
TEST_0550,648.695368363957
TEST_0551,450.0626488578549
TEST_0552,469.67165463277735
TEST_0553,651.8549875792573
TEST_0554,169.21928014406012
TEST_0555,147.60629666940116
TEST_0556,235.83589024997903
TEST_0557,448.745778456573
TEST_0558,376.34371380535833
TEST_0559,336.2198737683282
TEST_0560,142.8382275392656
TEST_0561,245.76449572981247
TEST_0562,70.12967782641596
TEST_0563,60.19470412971341
TEST_0564,417.39512133553444
TEST_0565,630.4195380714012
TEST_0566,146.91064502875162
TEST_0567,756.727795162796
TEST_0568,546.5344738801363
TEST_0569,153.0331088023351
TEST_0570,350.17694894547725
TEST_0571,247.8654938695698
TEST_0572,441.20021938393785
TEST_0573,752.3161946803814
TEST_0574,542.1292404905874
TEST_0575,378.39299065134827
TEST_0576,337.9104552968112
TEST_0577,348.8587662326045
TEST_0578,754.2211378826975
TEST_0579,250.08605588427164
TEST_0580,47.90551205979685
TEST_0581,470.6477436207016
TEST_0582,755.1978598985888
TEST_0583,152.26511176393615
TEST_0584,151.7292673775702
TEST_0585,248.42376103761302
TEST_0586,249.1330868079168
TEST_0587,152.07216460483315
TEST_0588,648.9050946976968
TEST_0589,348.1725474051682
TEST_0590,248.9100298824405
TEST_0591,244.66922753582992
TEST_0592,323.12566905592763
TEST_0593,648.8997988097912
TEST_0594,448.7045049749939
TEST_0595,264.6130098492587
TEST_0596,448.5870839232268
TEST_0597,38.005308361172084
TEST_0598,425.4249712417185
TEST_0599,241.33258363271253
TEST_0600,425.12874307952455
TEST_0601,247.6511181419304
TEST_0602,232.49815141318615
TEST_0603,648.869874917477
TEST_0604,545.9856064770122
TEST_0605,357.25853846757246
TEST_0606,152.21248842111729
TEST_0607,168.8689384132323
TEST_0608,462.75709279134537
TEST_0609,751.3283741804969
TEST_0610,249.92735905070037
TEST_0611,216.21848796002865
TEST_0612,349.7269435353173
TEST_0613,449.3620518761046
TEST_0614,448.79326632935664
TEST_0615,245.81502335387455
TEST_0616,751.5802730628174
TEST_0617,578.8712070543669
TEST_0618,449.0714395742875
TEST_0619,37.04621439067383
TEST_0620,710.9499628806382
TEST_0621,309.36746389027144
TEST_0622,755.9240639924767
TEST_0623,27.728755889393206
TEST_0624,66.67822937756928
TEST_0625,249.7569331261461
TEST_0626,49.13618561834943
TEST_0627,448.7338045569621
TEST_0628,151.71897757037476
TEST_0629,643.5494566500489
TEST_0630,553.4560131703114
TEST_0631,253.62035496713924
TEST_0632,678.5415190331471
TEST_0633,219.3389866202838
TEST_0634,245.6189800204363
TEST_0635,755.957576545883
TEST_0636,552.8022307816357
TEST_0637,347.85973097532775
TEST_0638,305.79032361191423
TEST_0639,688.458036824328
TEST_0640,47.74154245611214
TEST_0641,348.0388378986153
TEST_0642,351.0670534822272
TEST_0643,735.7859305565647
TEST_0644,753.6555862376513
TEST_0645,152.2930197444952
TEST_0646,347.97926680784605
TEST_0647,27.742455696690527
TEST_0648,754.0245359639592
TEST_0649,597.023613987889
TEST_0650,649.0283983233841
TEST_0651,449.4493786211523
TEST_0652,648.9537189429775
TEST_0653,448.62456713978895
TEST_0654,83.85628103795803
TEST_0655,152.04837749084354
TEST_0656,151.64973169600296
TEST_0657,649.4281067290815
TEST_0658,345.78662231920106
TEST_0659,344.03861365635277
TEST_0660,753.8027269559464
TEST_0661,545.5540172530614
TEST_0662,248.41203047701683
TEST_0663,153.13486081470333
TEST_0664,348.5721707610084
TEST_0665,151.80760671472387
TEST_0666,549.5502972014267
TEST_0667,648.8815097860511
TEST_0668,549.3352947523146
TEST_0669,99.13557814484447
TEST_0670,695.9095798370367
TEST_0671,149.21279789199477
TEST_0672,300.2049160216104
TEST_0673,184.14090995307694
TEST_0674,152.38924041715703
TEST_0675,149.87252300634003
TEST_0676,451.14769171748003
TEST_0677,360.22353879054384
TEST_0678,755.4352889166438
TEST_0679,545.7979346302476
TEST_0680,121.87236712856111
TEST_0681,450.874032748024
TEST_0682,557.2871552965887
TEST_0683,152.2124940384025
TEST_0684,453.80842944488495
TEST_0685,597.9218740375695
TEST_0686,553.6245223181423
TEST_0687,54.587987102588855
TEST_0688,363.24634588555125
TEST_0689,448.79511303980297
TEST_0690,464.06381814445996
TEST_0691,380.1126127016524
TEST_0692,249.01501266927008
TEST_0693,355.47646181337893
TEST_0694,150.87336083400413
TEST_0695,448.8294659522742
TEST_0696,351.7156601518681
TEST_0697,463.06827606195003
TEST_0698,249.10082185065184
TEST_0699,649.627589708326
TEST_0700,553.4773692305133
TEST_0701,82.10241503561103
TEST_0702,46.991592738562645
TEST_0703,351.6747118525826
TEST_0704,453.1641710941357
TEST_0705,224.99241389499647
TEST_0706,553.5600102331828
TEST_0707,557.5171472317654
TEST_0708,448.93908955450263
TEST_0709,421.92811526630175
TEST_0710,147.71139486525277
TEST_0711,553.1365512015346
TEST_0712,27.81882624259623
TEST_0713,652.4012332953943
TEST_0714,546.6601239114478
TEST_0715,48.502305309009785
TEST_0716,348.18623733444014
TEST_0717,551.4630384207693
TEST_0718,248.0502408771048
TEST_0719,349.6237106715247
TEST_0720,755.3288734301415
TEST_0721,152.16222901319983
TEST_0722,306.61048695220006
TEST_0723,253.3921378320815
TEST_0724,38.675201458458716
TEST_0725,448.6913114969801
TEST_0726,378.35771222501467
TEST_0727,753.2438014973519
TEST_0728,449.57431438502283
TEST_0729,247.63214794939833
TEST_0730,755.435653449834
TEST_0731,153.01435352889726
TEST_0732,757.8046133680822
TEST_0733,239.7822680931294
TEST_0734,553.4825271934959
TEST_0735,151.80071381328167
TEST_0736,645.1158926928199
TEST_0737,648.0516511770193
TEST_0738,152.32263389270298
TEST_0739,649.0804462573675
TEST_0740,145.86854986058896
TEST_0741,345.214642464038
TEST_0742,27.622861674860697
TEST_0743,35.01722350698575
TEST_0744,553.6466114781899
TEST_0745,649.0099711533154
TEST_0746,246.33590776382886
TEST_0747,670.1615818524433
TEST_0748,552.9060037303426
TEST_0749,252.78995563477235
TEST_0750,147.96777653428165
TEST_0751,647.861712982725
TEST_0752,535.8323446654429
TEST_0753,448.70290725222503
TEST_0754,589.1883685564377
TEST_0755,248.9928202333613
TEST_0756,151.6392183448318
TEST_0757,151.88823193915684
TEST_0758,448.639933677038
TEST_0759,27.530505643072644
TEST_0760,152.1136873128146
TEST_0761,246.52183383774397
TEST_0762,648.4763025438691
TEST_0763,410.7803809327489
TEST_0764,649.0043499443666
TEST_0765,348.1064713015521
TEST_0766,166.05192794527187
TEST_0767,388.6631026102411
TEST_0768,552.891467152795
TEST_0769,747.1560716111628
TEST_0770,549.8108054316613
TEST_0771,554.1594496020796
TEST_0772,350.55690343010434
TEST_0773,553.6624309264637
TEST_0774,249.16293299535977
TEST_0775,145.4331855796885
TEST_0776,356.79481931612634
TEST_0777,618.9083857416621
TEST_0778,131.21639841934572
TEST_0779,451.75128521094763
TEST_0780,449.2589421159084
TEST_0781,248.83951754918502
TEST_0782,648.690063444177
TEST_0783,448.70086752739087
TEST_0784,246.87713787282294
TEST_0785,33.40002729292847
TEST_0786,248.49733186277197
TEST_0787,247.85196276951504
TEST_0788,521.033518638659
TEST_0789,33.19058771541502
TEST_0790,162.0882042191599
TEST_0791,569.7319118287478
TEST_0792,184.51851282129581
TEST_0793,349.4478747977812
TEST_0794,753.3306668023611
TEST_0795,152.2559324071836
TEST_0796,150.8486415125747
TEST_0797,450.5856536658671
TEST_0798,46.82905650646239
TEST_0799,348.2441270485191
TEST_0800,248.3405616698336
TEST_0801,247.29614483255904
TEST_0802,525.9440753897686
TEST_0803,439.87105863667153
TEST_0804,151.6704094512063
TEST_0805,648.8203308686391
TEST_0806,741.7442715734563
TEST_0807,355.0676103885787
TEST_0808,550.3843172553486
TEST_0809,553.4659798480756
TEST_0810,247.79531007148333
TEST_0811,649.1131826604189
TEST_0812,754.0421012450951
TEST_0813,249.78161002701964
TEST_0814,727.0963750957262
TEST_0815,553.5104776391287
TEST_0816,348.2766693149432
TEST_0817,346.5682519020859
TEST_0818,268.0495413793983
TEST_0819,350.4179008795074
TEST_0820,649.064155252236
TEST_0821,757.441802555581
TEST_0822,249.85487149950404
TEST_0823,29.281194340509767
TEST_0824,754.9714088341906
TEST_0825,649.0815814969352
TEST_0826,649.1655586967921
TEST_0827,247.11162382082082
TEST_0828,222.71648382812367
TEST_0829,349.6526285348341
TEST_0830,203.60634624242485
TEST_0831,649.7120448848366
TEST_0832,708.8774313107913
TEST_0833,148.4853522732133
TEST_0834,544.1030753220268
TEST_0835,554.3395236691048
TEST_0836,121.85799980024446
TEST_0837,545.9487945508853
TEST_0838,360.7870333078187
TEST_0839,552.6360562111871
TEST_0840,621.4490521338079
TEST_0841,347.82266504466935
TEST_0842,648.2826733246274
TEST_0843,248.65370383412537
TEST_0844,356.52609485893606
TEST_0845,249.0192400997015
TEST_0846,649.0996194792568
TEST_0847,510.30050299845965
TEST_0848,248.44155994339204
TEST_0849,134.57398001475514
TEST_0850,33.516868275326615
TEST_0851,595.8934564433105
TEST_0852,248.94287355374937
TEST_0853,248.338188494265
TEST_0854,640.6941155272186
TEST_0855,753.8990896897378
TEST_0856,648.5820940822955
TEST_0857,35.891742102043864
TEST_0858,247.18540000329247
TEST_0859,753.5119775928096
TEST_0860,649.0815814969352
TEST_0861,354.9469046245467
TEST_0862,649.5424891075854
TEST_0863,605.6832325654362
TEST_0864,150.49674337917548
TEST_0865,648.227742156536
TEST_0866,147.96777653428165
TEST_0867,451.66234026764846
TEST_0868,339.0093259117592
TEST_0869,649.0372581554118
TEST_0870,449.1379059620079
TEST_0871,746.4695526302773
TEST_0872,755.388291945632
TEST_0873,753.2749755219817
TEST_0874,239.5299799175299
TEST_0875,745.9519427072696
TEST_0876,512.2003241866777
TEST_0877,357.3307595199696
TEST_0878,250.7652166155754
TEST_0879,52.261395701687995
TEST_0880,545.5756062466172
TEST_0881,152.0715235814732
TEST_0882,246.92727581443415
TEST_0883,613.7499645293551
TEST_0884,472.0559263055244
TEST_0885,362.79950665937565
TEST_0886,358.6053012457277
TEST_0887,147.64640405947895
TEST_0888,348.1761331020408
TEST_0889,648.8840827755556
TEST_0890,452.29133969681646
TEST_0891,152.22551402351002
TEST_0892,648.9261271278149
TEST_0893,552.8718793300235
TEST_0894,252.41729609832007
TEST_0895,752.5781673339292
TEST_0896,449.0617590950844
TEST_0897,460.9015086212243
TEST_0898,757.3510999675626
TEST_0899,552.958029205261
TEST_0900,648.2852288671726
TEST_0901,553.7222534198447
TEST_0902,753.945712832994
TEST_0903,39.35567449075381
TEST_0904,648.324334977436
TEST_0905,646.4179900109949
TEST_0906,38.48259497947971
TEST_0907,28.120965933005458
TEST_0908,148.53183549630438
TEST_0909,45.456568960303976
TEST_0910,649.6485035047823
TEST_0911,205.48837389914215
TEST_0912,553.9762064955938
TEST_0913,248.671812635688
TEST_0914,240.53070134685024
TEST_0915,649.1244315044471
TEST_0916,348.87560600587926
TEST_0917,160.6080986974214
TEST_0918,161.81414736007127
TEST_0919,753.9922764498147
TEST_0920,468.4058636852794
TEST_0921,347.65137306093783
TEST_0922,115.4810171095732
TEST_0923,725.3678367095898
TEST_0924,464.860955849496
TEST_0925,348.08850061551516
TEST_0926,349.5034798741804
TEST_0927,347.5019363310844
TEST_0928,458.8205630261987
TEST_0929,649.5711387778574
TEST_0930,754.0465015695922
TEST_0931,150.64592355204832
TEST_0932,649.573268224697
TEST_0933,347.85692192543354
TEST_0934,450.7635482806311
TEST_0935,179.73393671546427
