ID,착과량(int)
TEST_0222,555.0115604173347
TEST_0223,248.35386679487596
TEST_0224,552.9101537613684
TEST_0225,448.7056506091282
TEST_0226,544.6624803556884
TEST_0227,50.80088850812415
TEST_0228,648.1787240178431
TEST_0229,361.5272278167492
TEST_0230,455.4223457753564
TEST_0231,648.4907760710922
TEST_0232,449.2789085424107
TEST_0233,152.29059427633143
TEST_0234,390.48328513036984
TEST_0235,449.20747580796944
TEST_0236,448.2563335754122
TEST_0237,350.40881144092475
TEST_0238,148.76461836564346
TEST_0239,647.8391018472704
TEST_0240,621.3606977085818
TEST_0241,349.8577029934775
TEST_0242,271.8260915300817
TEST_0243,138.3918553911906
TEST_0244,649.009636312916
TEST_0245,302.6581516808262
TEST_0246,349.6756774049409
TEST_0247,448.77046620397357
TEST_0248,636.0480771374282
TEST_0249,662.737030900687
TEST_0250,247.55116480508957
TEST_0251,35.76366095460771
TEST_0252,648.9829319583617
TEST_0253,348.0113034495932
TEST_0254,151.1152011394773
TEST_0255,350.26083924185787
TEST_0256,256.34121815618687
TEST_0257,261.99500365049806
TEST_0258,249.90036840964262
TEST_0259,31.926335849246488
TEST_0260,547.7795999070084
TEST_0261,152.29184373719056
TEST_0262,349.592531691686
TEST_0263,349.03807516084817
TEST_0264,35.424439888032396
TEST_0265,227.11756853706626
TEST_0266,400.5380188685748
TEST_0267,624.5972595588993
TEST_0268,555.6874588307958
TEST_0269,550.8052322351831
TEST_0270,349.73828792928106
TEST_0271,349.8629410219427
TEST_0272,448.4105230952465
TEST_0273,754.9490853571854
TEST_0274,44.512376448551116
TEST_0275,36.089811292464354
TEST_0276,349.7163988798474
TEST_0277,54.66411097913784
TEST_0278,249.1449295596832
TEST_0279,36.00781637571395
TEST_0280,577.0548589387218
TEST_0281,249.89664816568816
TEST_0282,32.39998571336576
TEST_0283,152.32784372624127
TEST_0284,673.4203004440949
TEST_0285,652.0762771891343
TEST_0286,30.191490499120274
TEST_0287,655.993706907393
TEST_0288,554.1869170817779
TEST_0289,350.22527772612193
TEST_0290,558.277888844272
TEST_0291,249.22703224888969
TEST_0292,699.9017439825501
TEST_0293,632.735633366823
TEST_0294,447.72632585804234
TEST_0295,450.67086457190766
TEST_0296,648.8040032472665
TEST_0297,243.09126954201372
TEST_0298,190.47420219908352
TEST_0299,248.55285559630886
TEST_0300,247.36958705841656
TEST_0301,748.8108441249068
TEST_0302,153.1247839476694
TEST_0303,448.90392924619243
TEST_0304,512.2812105454764
TEST_0305,449.60061850416173
TEST_0306,132.32843324041323
TEST_0307,560.4915886586257
TEST_0308,753.5465763074393
TEST_0309,261.25274965060163
TEST_0310,37.223620397998566
TEST_0311,627.1647603701355
TEST_0312,449.50534468956516
TEST_0313,349.5501618376759
TEST_0314,651.0949927934017
TEST_0315,342.3098013152069
TEST_0316,436.13674629819775
TEST_0317,126.18947172673828
TEST_0318,449.1511735958493
TEST_0319,651.4543885462026
TEST_0320,249.3228052617811
TEST_0321,350.411324997187
TEST_0322,552.8071011299552
TEST_0323,249.83733131475995
TEST_0324,348.6675280040964
TEST_0325,587.7861159855946
TEST_0326,39.730645519777
TEST_0327,644.5768314726454
TEST_0328,648.9325319056453
TEST_0329,348.21435452401863
TEST_0330,710.7253145742982
TEST_0331,57.94009781081909
TEST_0332,247.7416311606532
TEST_0333,348.93690423332157
TEST_0334,248.16817900893727
TEST_0335,149.76001671211267
TEST_0336,27.74866014262737
TEST_0337,450.37926863695077
TEST_0338,249.99659173965568
TEST_0339,248.76128726368313
TEST_0340,753.8495089613217
TEST_0341,236.91138489979224
TEST_0342,45.87905347178651
TEST_0343,248.15101962925843
TEST_0344,542.3810220333852
TEST_0345,449.1055035744939
TEST_0346,151.16161530621153
TEST_0347,270.55002216767167
TEST_0348,52.15129090670049
TEST_0349,648.4391237187928
TEST_0350,649.630336396744
TEST_0351,466.89291720407607
TEST_0352,449.79763496388074
TEST_0353,354.7393659914713
TEST_0354,39.89768373225975
TEST_0355,184.302082353848
TEST_0356,375.23799005705956
TEST_0357,563.0750218769574
TEST_0358,177.24585879652102
TEST_0359,449.3100081198008
TEST_0360,203.92094587018767
TEST_0361,168.71756359683525
TEST_0362,409.10441918697546
TEST_0363,211.65142406345822
TEST_0364,268.8678656876262
TEST_0365,648.5925353798737
TEST_0366,248.7130392477202
TEST_0367,649.0532065416725
TEST_0368,249.11902535127547
TEST_0369,152.28070552894062
TEST_0370,359.510858981467
TEST_0371,249.49570368080896
TEST_0372,142.96976550373373
TEST_0373,552.8004915071314
TEST_0374,82.96846703403364
TEST_0375,649.0546260286844
TEST_0376,152.22168410579476
TEST_0377,353.04524082118036
TEST_0378,348.9965681190129
TEST_0379,533.224622884925
TEST_0380,449.527644930258
TEST_0381,648.8229667552893
TEST_0382,555.6662723405699
TEST_0383,361.26813801922935
TEST_0384,349.69110745596043
TEST_0385,118.05128061331706
TEST_0386,537.271996033704
TEST_0387,721.812427721127
TEST_0388,649.6272307013062
TEST_0389,151.93019927665364
TEST_0390,28.2389335286425
TEST_0391,348.04794650057477
TEST_0392,742.6942255191083
TEST_0393,189.6700776440159
TEST_0394,150.88967090897012
TEST_0395,349.1163243430109
TEST_0396,348.5666393413884
TEST_0397,155.59286845423995
TEST_0398,150.91320143694492
TEST_0399,449.46203099226284
TEST_0400,754.4168481187478
TEST_0401,345.7753041460417
TEST_0402,449.47731749509836
TEST_0403,552.670160175654
TEST_0404,449.8299444577586
TEST_0405,151.59364203941857
TEST_0406,248.47617656889835
TEST_0407,148.33881083565794
TEST_0408,690.5417896968305
TEST_0409,553.2196769203514
TEST_0410,350.20670734243197
TEST_0411,304.33342631285404
TEST_0412,649.6552270662644
TEST_0413,449.5027892348799
TEST_0414,350.5690376181747
TEST_0415,88.91980534614014
TEST_0416,347.1024943385845
TEST_0417,249.27949109225185
TEST_0418,559.5545729651874
TEST_0419,464.187665729833
TEST_0420,251.07383559860338
TEST_0421,545.6719174536132
TEST_0422,755.2970398971346
TEST_0423,122.4220343298145
TEST_0424,350.3803956577033
TEST_0425,182.85907705708075
TEST_0426,349.517536020227
TEST_0427,648.3088432701217
TEST_0428,754.0986695632481
TEST_0429,152.57324446206152
TEST_0430,349.99302967651397
TEST_0431,449.3826309585253
TEST_0432,753.0039259305964
TEST_0433,356.4357468684823
TEST_0434,449.2242604735186
TEST_0435,350.2631731017941
TEST_0436,646.089679487921
TEST_0437,435.9428322613361
TEST_0438,34.224565720965344
TEST_0439,244.08559374911923
TEST_0440,249.27040634818502
TEST_0441,349.1214306749254
TEST_0442,450.75689733768104
TEST_0443,39.231478348175315
TEST_0444,308.1546584754926
TEST_0445,144.33730514262584
TEST_0446,303.7680701801761
TEST_0447,28.523543392015082
TEST_0448,755.1124630646037
TEST_0449,451.6256094116038
TEST_0450,350.56468084150634
TEST_0451,384.8875492991583
TEST_0452,268.7464523364929
TEST_0453,27.666622678640596
TEST_0454,149.2048506950658
TEST_0455,361.08554047656145
TEST_0456,248.7004320537468
TEST_0457,652.6650598300981
TEST_0458,752.848621176836
TEST_0459,353.81155170621605
TEST_0460,128.06629683768634
TEST_0461,440.37828234367424
TEST_0462,32.682103614468126
TEST_0463,440.98598725685974
TEST_0464,648.2969087881542
TEST_0465,61.20669057756013
TEST_0466,647.0874069550559
TEST_0467,648.4287497492944
TEST_0468,448.4412786679333
TEST_0469,648.9957480508231
TEST_0470,166.9879332199281
TEST_0471,352.1377077927089
TEST_0472,248.74546758285302
TEST_0473,235.20841898834334
TEST_0474,34.72119810592505
TEST_0475,450.94176396275094
TEST_0476,449.76334566052935
TEST_0477,36.6810230371276
TEST_0478,128.8123953906064
TEST_0479,449.60037342191947
TEST_0480,151.77106174150057
TEST_0481,152.33651518082382
TEST_0482,560.2162925493112
TEST_0483,504.66425074766147
TEST_0484,754.104479391903
TEST_0485,386.71646055716866
TEST_0486,151.89362576878386
TEST_0487,731.6532217598443
TEST_0488,348.7070319753314
TEST_0489,250.68165156163627
TEST_0490,247.0289345179757
TEST_0491,349.291303000026
TEST_0492,247.06572401426578
TEST_0493,153.7517767741929
TEST_0494,249.23050899393175
TEST_0495,644.0930360347049
TEST_0496,58.47768394932605
TEST_0497,621.4393916967224
TEST_0498,620.8492083167499
TEST_0499,121.4354925140755
TEST_0500,459.40738281146685
TEST_0501,648.8378267800164
TEST_0502,204.9424525720628
TEST_0503,649.8871169474428
TEST_0504,546.174471485768
TEST_0505,249.24487487113674
TEST_0506,44.68074939028474
TEST_0507,576.7858481591509
TEST_0508,350.3015502133891
TEST_0509,248.29777948756544
TEST_0510,349.7637024220659
TEST_0511,46.27398233267258
TEST_0512,350.07866197636025
TEST_0513,549.6566978826348
TEST_0514,250.92832808301475
TEST_0515,355.5011529165186
TEST_0516,351.827655807061
TEST_0517,644.7182308660015
TEST_0518,50.017382166642264
TEST_0519,41.869460187497324
TEST_0520,530.8845093209463
TEST_0521,528.5125582684644
TEST_0522,754.5856567567382
TEST_0523,448.85391862602717
TEST_0524,754.1389377874037
TEST_0525,546.5438507209979
TEST_0526,649.4164781284816
TEST_0527,532.9049820768771
TEST_0528,462.56748216402787
TEST_0529,177.339014869693
TEST_0530,201.43722862920018
TEST_0531,649.533061337416
TEST_0532,553.2940415750444
TEST_0533,33.319429015077446
TEST_0534,27.867166797468
TEST_0535,756.0394262170596
TEST_0536,661.524417670534
TEST_0537,647.2248019416929
TEST_0538,256.47152964015555
TEST_0539,552.5868413815563
TEST_0540,621.0880068437814
TEST_0541,719.0265733610332
TEST_0542,546.6910070533663
TEST_0543,552.8528596710084
TEST_0544,549.9872197517203
TEST_0545,755.5575930474793
TEST_0546,350.39758471318316
TEST_0547,537.1428858096705
TEST_0548,600.6383852571051
TEST_0549,150.9787061383977
TEST_0550,648.6888297540285
TEST_0551,449.45603436534395
TEST_0552,466.4158243481405
TEST_0553,652.1874527290871
TEST_0554,167.90247625771528
TEST_0555,148.08556286572284
TEST_0556,237.99579447201552
TEST_0557,449.48041474046477
TEST_0558,410.34800650542775
TEST_0559,341.9583307801736
TEST_0560,143.23512964407283
TEST_0561,247.1169867072413
TEST_0562,69.49642769791204
TEST_0563,60.76161255192704
TEST_0564,399.38477407621025
TEST_0565,630.7422101137429
TEST_0566,147.75938894661707
TEST_0567,755.6555444475292
TEST_0568,546.467443023591
TEST_0569,152.82601948014593
TEST_0570,349.5067189327536
TEST_0571,248.47580220474893
TEST_0572,438.65479626088177
TEST_0573,754.0467966637086
TEST_0574,542.6354153349185
TEST_0575,373.8861092508514
TEST_0576,341.61744240501827
TEST_0577,349.77638397214747
TEST_0578,753.3117546726173
TEST_0579,250.45079925237675
TEST_0580,48.270506543208725
TEST_0581,463.0074964357217
TEST_0582,754.6360271118909
TEST_0583,152.3319266578727
TEST_0584,152.10244496206158
TEST_0585,248.80425136549252
TEST_0586,249.4871999092345
TEST_0587,152.3806829290818
TEST_0588,649.0250825015999
TEST_0589,350.3103312360514
TEST_0590,248.5525041794262
TEST_0591,245.54806847934316
TEST_0592,323.55806058959087
TEST_0593,648.9172947211686
TEST_0594,449.3216019525205
TEST_0595,264.947042187504
TEST_0596,464.2149259358062
TEST_0597,38.401279476386726
TEST_0598,433.2122172734005
TEST_0599,242.57029426590492
TEST_0600,410.63773742848184
TEST_0601,242.37576286710765
TEST_0602,233.2356296948154
TEST_0603,648.8977195926418
TEST_0604,546.0010010691025
TEST_0605,353.4986695410653
TEST_0606,152.40424340405198
TEST_0607,167.92189333849268
TEST_0608,461.4870441737264
TEST_0609,752.5231150149885
TEST_0610,250.95070202416014
TEST_0611,214.9519350094033
TEST_0612,350.2903148088008
TEST_0613,449.6729318227793
TEST_0614,448.14434118201274
TEST_0615,247.05908985579703
TEST_0616,752.0075402786024
TEST_0617,575.5263285968282
TEST_0618,449.5642530670791
TEST_0619,37.32845191095371
TEST_0620,710.2745249108702
TEST_0621,310.87244355968346
TEST_0622,755.6301046528856
TEST_0623,28.02104220396429
TEST_0624,65.4550505665806
TEST_0625,250.08459521960953
TEST_0626,48.993422286117244
TEST_0627,448.86520985980843
TEST_0628,151.70925732708972
TEST_0629,643.0572249407192
TEST_0630,552.9443256814033
TEST_0631,253.4284780829628
TEST_0632,678.8213956781095
TEST_0633,221.88465794883078
TEST_0634,245.49179205007067
TEST_0635,756.0628285681557
TEST_0636,552.3209537435305
TEST_0637,349.15880602164515
TEST_0638,307.00335161612975
TEST_0639,688.6360928951947
TEST_0640,47.78032865589342
TEST_0641,348.9255683359031
TEST_0642,349.8471784051873
TEST_0643,735.8048244314974
TEST_0644,754.0598001149007
TEST_0645,152.36381786072275
TEST_0646,348.6904517642138
TEST_0647,28.482088528836435
TEST_0648,753.3100198077747
TEST_0649,596.672928642178
TEST_0650,649.0444486259192
TEST_0651,450.1367180639617
TEST_0652,648.9815636181422
TEST_0653,448.9785563733542
TEST_0654,85.23924382178106
TEST_0655,152.1437638597412
TEST_0656,151.67075829516105
TEST_0657,649.6153902013453
TEST_0658,346.45042751796836
TEST_0659,347.612048303305
TEST_0660,754.037111616831
TEST_0661,545.770667313782
TEST_0662,248.16726644427015
TEST_0663,151.9544472442147
TEST_0664,350.6934992873778
TEST_0665,151.42157042224176
TEST_0666,550.0622289370972
TEST_0667,648.9089953365288
TEST_0668,548.9602919557213
TEST_0669,96.83145819143486
TEST_0670,697.8610040981473
TEST_0671,149.2512472046155
TEST_0672,304.3942419457429
TEST_0673,185.38399731108186
TEST_0674,150.81031198041816
TEST_0675,150.19950655931626
TEST_0676,450.5498545407061
TEST_0677,355.88761204910867
TEST_0678,755.5037804254246
TEST_0679,545.1978519529491
TEST_0680,121.34272485138558
TEST_0681,450.4797855960964
TEST_0682,555.9058301770539
TEST_0683,152.52964040222622
TEST_0684,458.6889686749957
TEST_0685,597.7914800606148
TEST_0686,552.8456717205706
TEST_0687,55.19312904851358
TEST_0688,362.1863132880741
TEST_0689,449.54244928646165
TEST_0690,463.1928535861829
TEST_0691,377.1075756736916
TEST_0692,249.7512384121503
TEST_0693,353.4846549261566
TEST_0694,151.0683091310255
TEST_0695,449.64668846757496
TEST_0696,351.57865296857676
TEST_0697,457.5838403095238
TEST_0698,248.96251050654558
TEST_0699,649.5881741820663
TEST_0700,557.9444143572946
TEST_0701,82.34469135286028
TEST_0702,46.520191670999765
TEST_0703,350.7634310731579
TEST_0704,452.08822971185526
TEST_0705,225.02033538276766
TEST_0706,552.7351203014167
TEST_0707,556.0927718037118
TEST_0708,449.12341955424705
TEST_0709,401.1900294372849
TEST_0710,148.76687454420247
TEST_0711,552.6370332989925
TEST_0712,27.912858893488583
TEST_0713,651.7299827797274
TEST_0714,547.0137157480206
TEST_0715,48.084871442908565
TEST_0716,349.15036485522825
TEST_0717,551.684315675094
TEST_0718,246.52858627761844
TEST_0719,350.5613365131377
TEST_0720,755.6604361621727
TEST_0721,152.30325758905326
TEST_0722,304.7815538040739
TEST_0723,255.35687625970814
TEST_0724,38.24134953123487
TEST_0725,451.26569116120385
TEST_0726,395.60424972159
TEST_0727,753.5823643256757
TEST_0728,450.1014856791925
TEST_0729,248.01269416309506
TEST_0730,749.3710002620417
TEST_0731,153.04982763531103
TEST_0732,757.4232448296839
TEST_0733,240.13003695996917
TEST_0734,553.8426370688333
TEST_0735,151.75411065697
TEST_0736,645.0731683641048
TEST_0737,647.8010766389165
TEST_0738,152.40847900807867
TEST_0739,649.0513354831119
TEST_0740,146.7837870631072
TEST_0741,347.7409492113549
TEST_0742,28.09329955688647
TEST_0743,34.420055383657754
TEST_0744,553.0115840220246
TEST_0745,648.6465298443131
TEST_0746,247.34543113944343
TEST_0747,671.5488789565363
TEST_0748,557.5967476442129
TEST_0749,252.81385204154918
TEST_0750,146.51809100845452
TEST_0751,647.8935249952781
TEST_0752,536.809000704229
TEST_0753,449.48023521473016
TEST_0754,587.2881998027281
TEST_0755,249.20171802184467
TEST_0756,151.86637156776172
TEST_0757,152.1207093002683
TEST_0758,449.2037815786093
TEST_0759,28.41303677466736
TEST_0760,152.29274602547227
TEST_0761,247.17446466813382
TEST_0762,648.5505740744919
TEST_0763,410.67240689384386
TEST_0764,649.088018854676
TEST_0765,348.8201318078497
TEST_0766,169.3339792276611
TEST_0767,381.1470935719258
TEST_0768,552.3014833876216
TEST_0769,746.4328680183021
TEST_0770,549.7238839922112
TEST_0771,553.4101948145203
TEST_0772,350.49568995204345
TEST_0773,552.9153703441966
TEST_0774,249.22420068454983
TEST_0775,146.14728996392313
TEST_0776,353.75764372970644
TEST_0777,617.7834505185261
TEST_0778,131.1752337410716
TEST_0779,451.607790575054
TEST_0780,450.00472303112053
TEST_0781,249.30822091750582
TEST_0782,648.5544222047077
TEST_0783,449.5626167089211
TEST_0784,247.73785765810166
TEST_0785,32.888308243685294
TEST_0786,248.1178619960037
TEST_0787,248.61979059368986
TEST_0788,520.7568318312623
TEST_0789,32.8683787203594
TEST_0790,161.6662082582249
TEST_0791,568.5997098698351
TEST_0792,187.10762342748257
TEST_0793,350.9721655127678
TEST_0794,748.2971255793353
TEST_0795,152.4190722533877
TEST_0796,150.10634506146147
TEST_0797,448.3249702637604
TEST_0798,47.1350299141171
TEST_0799,348.78140185961854
TEST_0800,248.0107407059418
TEST_0801,247.67724483204165
TEST_0802,524.351781900775
TEST_0803,441.1964145213146
TEST_0804,151.83064945000183
TEST_0805,648.865734132987
TEST_0806,742.8831850587901
TEST_0807,353.7065492084429
TEST_0808,554.8063197937357
TEST_0809,553.1763860605217
TEST_0810,248.15812982911504
TEST_0811,648.9166314295167
TEST_0812,754.9109380471125
TEST_0813,249.6192360121104
TEST_0814,727.6889332535682
TEST_0815,552.7745844976214
TEST_0816,349.5873795516255
TEST_0817,349.108371555723
TEST_0818,267.30412843768386
TEST_0819,349.7022068851169
TEST_0820,649.2617794552675
TEST_0821,756.185352501184
TEST_0822,248.87462280734206
TEST_0823,29.62739631354902
TEST_0824,755.6869151089194
TEST_0825,649.2225812229793
TEST_0826,648.8951645954453
TEST_0827,246.33032686016435
TEST_0828,218.77202730236547
TEST_0829,350.2276108047442
TEST_0830,203.11127196300447
TEST_0831,649.7770215957319
TEST_0832,708.249810852719
TEST_0833,148.2693176775279
TEST_0834,543.8786357126736
TEST_0835,553.813206706895
TEST_0836,120.79672240188104
TEST_0837,545.9690030707096
TEST_0838,355.96146696688555
TEST_0839,552.0068597163347
TEST_0840,620.4715994771739
TEST_0841,349.47859137452485
TEST_0842,648.2682676668633
TEST_0843,249.02804606765417
TEST_0844,353.8443555430878
TEST_0845,248.3503424452134
TEST_0846,650.4996040370786
TEST_0847,510.5589475400429
TEST_0848,248.76981791087258
TEST_0849,134.3253900107188
TEST_0850,34.03808656567167
TEST_0851,589.5279894344773
TEST_0852,248.5104539112406
TEST_0853,248.79614794391316
TEST_0854,640.5554031045383
TEST_0855,753.758215625318
TEST_0856,648.6927876353822
TEST_0857,35.7382871450805
TEST_0858,247.690944896019
TEST_0859,753.9978838668806
TEST_0860,649.1652504072446
TEST_0861,353.096843340363
TEST_0862,649.5910851265704
TEST_0863,604.4665540528996
TEST_0864,150.99248406804801
TEST_0865,648.3451008614323
TEST_0866,148.17271050453368
TEST_0867,450.31149594302553
TEST_0868,343.6941095927437
TEST_0869,648.8672989446289
TEST_0870,449.53518036575036
TEST_0871,745.3231514528871
TEST_0872,755.2010605664591
TEST_0873,753.6043535194237
TEST_0874,239.92968678950385
TEST_0875,747.5771203462178
TEST_0876,509.1638041623016
TEST_0877,354.20247189502356
TEST_0878,250.52066221587555
TEST_0879,51.7158469654372
TEST_0880,545.5175720989608
TEST_0881,152.23649841679486
TEST_0882,246.71638708109845
TEST_0883,616.8210618831667
TEST_0884,468.18405232840723
TEST_0885,358.32108165694297
TEST_0886,355.01894650740377
TEST_0887,148.23146541025056
TEST_0888,349.9174729934775
TEST_0889,648.9957480508231
TEST_0890,451.43758135437804
TEST_0891,152.33264774237338
TEST_0892,648.8862922234575
TEST_0893,552.724775185113
TEST_0894,252.96457297050682
TEST_0895,754.0579872589863
TEST_0896,449.3878325635163
TEST_0897,457.99515313991725
TEST_0898,756.8540862673942
TEST_0899,552.6229395107516
TEST_0900,648.3231246222814
TEST_0901,553.4399617081906
TEST_0902,754.4729133708089
TEST_0903,39.627281803784655
TEST_0904,648.4765530545891
TEST_0905,646.3443458562647
TEST_0906,38.015907017398774
TEST_0907,28.746404453268394
TEST_0908,149.17206170286576
TEST_0909,45.331916294950815
TEST_0910,649.6328997083215
TEST_0911,204.6156683794609
TEST_0912,553.8144464899038
TEST_0913,249.2904435732218
TEST_0914,241.05096932837512
TEST_0915,649.1090837783701
TEST_0916,350.06959897751506
TEST_0917,160.5801606896282
TEST_0918,162.09338728845785
TEST_0919,754.6844460806157
TEST_0920,464.01082990952784
TEST_0921,348.68500675910406
TEST_0922,111.97177913957805
TEST_0923,727.58643858013
TEST_0924,458.2525052257156
TEST_0925,349.8341217130541
TEST_0926,349.9035778179891
TEST_0927,349.3669599032932
TEST_0928,457.2907655034123
TEST_0929,649.3801294732995
TEST_0930,754.6965245069466
TEST_0931,149.62514029777282
TEST_0932,649.598087395318
TEST_0933,350.11043556433305
TEST_0934,450.7948453087698
TEST_0935,179.46740303102428
